id;acc;crs;name
552;0.9200;0.6867;feather_boa___boa
553;0.9800;0.8363;file___file_cabinet___filing_cabinet
554;1.0000;0.4924;fireboat
555;0.8800;0.8205;fire_engine___fire_truck
556;0.8200;0.8356;fire_screen___fireguard
557;0.9200;0.2468;flagpole___flagstaff
558;0.8000;0.3835;flute___transverse_flute
559;0.9600;0.7217;folding_chair
560;0.9600;0.3328;football_helmet
561;0.9600;0.7542;forklift
562;0.9200;0.5936;fountain
563;0.9800;0.6832;fountain_pen
564;0.9600;0.9007;four-poster
565;1.0000;0.8104;freight_car
566;0.9400;0.6811;French_horn___horn
567;0.8600;0.7950;frying_pan___frypan___skillet
568;0.9800;0.8455;fur_coat
569;0.9800;0.7687;garbage_truck___dustcart
570;0.9800;0.6774;gasmask___respirator___gas_helmet
571;0.9600;0.7286;gas_pump___gasoline_pump___petrol_pump___island_dispenser
572;0.9200;0.7300;goblet
573;0.9600;0.5186;go-kart
574;0.9600;0.4160;golf_ball
575;0.9000;0.7768;golfcart___golf_cart
576;1.0000;0.5062;gondola
577;0.9400;0.6881;gong___tam-tam
578;0.9800;0.6277;gown
579;0.9600;0.8846;grand_piano___grand
580;0.9800;0.9137;greenhouse___nursery___glasshouse
581;0.8800;0.4353;grille___radiator_grille
582;0.9400;0.9739;grocery_store___grocery___food_market___market
583;0.9000;0.8387;guillotine
584;0.7200;0.6310;hair_slide
585;0.9000;0.3160;hair_spray
586;0.9200;0.8558;half_track
587;0.8600;0.6145;hammer
588;0.9000;0.8112;hamper
589;0.8600;0.5408;hand_blower___blow_dryer___blow_drier___hair_dryer___hair_drier
590;0.8600;0.7970;hand-held_computer___hand-held_microcomputer
591;0.9600;0.9217;handkerchief___hankie___hanky___hankey
592;0.8800;0.7888;hard_disc___hard_disk___fixed_disk
593;0.9800;0.3571;harmonica___mouth_organ___harp___mouth_harp
594;0.9800;0.7837;harp
595;1.0000;0.7616;harvester___reaper
596;0.9200;0.6014;hatchet
597;0.8400;0.6341;holster
598;0.8600;0.5533;home_theater___home_theatre
599;0.8200;0.7970;honeycomb
600;0.7200;0.4641;hook___claw
601;0.9400;0.6878;hoopskirt___crinoline
602;0.9800;0.2297;horizontal_bar___high_bar
603;0.9800;0.7200;horse_cart___horse-cart
604;0.9800;0.8194;hourglass
605;0.9600;0.6816;iPod
606;0.9600;0.7536;iron___smoothing_iron
607;0.9600;0.6868;jack-o-lantern
608;0.8400;0.6470;jean___blue_jean___denim
609;0.9400;0.7740;jeep___landrover
610;0.9600;0.8939;jersey___T-shirt___tee_shirt
611;0.9800;0.7604;jigsaw_puzzle
612;1.0000;0.7832;jinrikisha___ricksha___rickshaw
613;0.9800;0.7122;joystick
614;0.9800;0.7125;kimono
615;0.8600;0.7505;knee_pad
616;0.8800;0.4101;knot
617;0.9800;0.7381;lab_coat___laboratory_coat
618;0.8000;0.5502;ladle
619;0.8600;0.6252;lampshade___lamp_shade
620;0.9000;0.7388;laptop___laptop_computer
621;0.9800;0.7322;lawn_mower___mower
622;0.8200;0.3913;lens_cap___lens_cover
623;0.7000;0.4974;letter_opener___paper_knife___paperknife
624;0.9600;0.8073;library
625;0.9800;0.6769;lifeboat
626;0.9600;0.5447;lighter___light___igniter___ignitor
627;0.9000;0.7420;limousine___limo
628;0.9600;0.7552;liner___ocean_liner
629;0.9400;0.4744;lipstick___lip_rouge
630;0.9600;0.5628;Loafer
631;0.9600;0.7421;lotion
632;0.8200;0.6631;loudspeaker___speaker___speaker_unit___loudspeaker_system___speaker_system
633;0.7400;0.5015;loupe___jeweler's_loupe
634;0.9200;0.8606;lumbermill___sawmill
635;0.8400;0.8043;magnetic_compass
636;0.9200;0.8994;mailbag___postbag
637;0.9400;0.7314;mailbox___letter_box
638;0.9600;0.5149;maillot
639;0.9400;0.3844;maillot___tank_suit
640;0.9800;0.8607;manhole_cover
641;0.9200;0.8210;maraca
642;0.9800;0.6247;marimba___xylophone
643;0.8200;0.5221;mask
644;0.9200;0.3725;matchstick
645;1.0000;0.4872;maypole
646;0.9200;0.8098;maze___labyrinth
647;0.8600;0.7464;measuring_cup
648;0.9200;0.7334;medicine_chest___medicine_cabinet
649;0.9200;0.5305;megalith___megalithic_structure
650;0.8000;0.4305;microphone___mike
651;0.8200;0.5453;microwave___microwave_oven
652;0.9000;0.7894;military_uniform
653;0.8600;0.6417;milk_can
654;0.9600;0.8492;minibus
655;0.8200;0.2241;miniskirt___mini
656;0.8000;0.8208;minivan
657;0.9400;0.5604;missile
658;0.8800;0.8468;mitten
659;0.9200;0.7709;mixing_bowl
660;0.9200;0.6770;mobile_home___manufactured_home
661;1.0000;0.9406;Model_T
662;0.9000;0.6622;modem
663;0.9000;0.9042;monastery
664;0.9000;0.4922;monitor
665;0.9600;0.7259;moped
666;0.9800;0.8466;mortar
667;0.9000;0.5977;mortarboard
668;1.0000;0.8284;mosque
669;0.9800;0.8941;mosquito_net
670;1.0000;0.7979;motor_scooter___scooter
671;0.9200;0.5379;mountain_bike___all-terrain_bike___off-roader
672;0.9800;0.5690;mountain_tent
673;0.9600;0.3137;mouse___computer_mouse
674;0.9200;0.6787;mousetrap
675;0.8000;0.7853;moving_van
676;0.8800;0.4516;muzzle
677;0.8000;0.2594;nail
678;0.7600;0.3034;neck_brace
679;1.0000;0.7764;necklace
680;0.9800;0.4279;nipple
681;0.8800;0.7611;notebook___notebook_computer
682;0.9600;0.5459;obelisk
683;0.8800;0.5916;oboe___hautboy___hautbois
684;0.9400;0.6130;ocarina___sweet_potato
685;1.0000;0.7185;odometer___hodometer___mileometer___milometer
686;0.9000;0.6837;oil_filter
687;0.9200;0.7028;organ___pipe_organ
688;1.0000;0.9078;oscilloscope___scope___cathode-ray_oscilloscope___CRO
689;0.8000;0.7006;overskirt
690;0.9600;0.7558;oxcart
691;0.9200;0.3895;oxygen_mask
692;0.8000;0.8381;packet
693;0.9600;0.4201;paddle___boat_paddle
694;0.9400;0.7429;paddlewheel___paddle_wheel
695;0.9600;0.6138;padlock
696;0.9200;0.6314;paintbrush
697;0.9200;0.7740;pajama___pyjama___pj's___jammies
698;0.9800;0.8648;palace
699;0.9200;0.6182;panpipe___pandean_pipe___syrinx
700;0.8600;0.6538;paper_towel
701;0.9600;0.4954;parachute___chute
702;0.9800;0.5234;parallel_bars___bars
703;0.9200;0.6355;park_bench
704;1.0000;0.6875;parking_meter
705;0.9200;0.7914;passenger_car___coach___carriage
706;0.8200;0.6411;patio___terrace
707;0.9600;0.6648;pay-phone___pay-station
708;0.9400;0.5449;pedestal___plinth___footstall
709;0.9200;0.7928;pencil_box___pencil_case
710;0.8600;0.4819;pencil_sharpener
711;0.9400;0.7139;perfume___essence
712;0.8600;0.7896;Petri_dish
713;1.0000;0.9350;photocopier
714;0.9200;0.5160;pick___plectrum___plectron
715;0.8800;0.1286;pickelhaube
716;0.9600;0.7151;picket_fence___paling
717;0.9400;0.8553;pickup___pickup_truck
718;0.9200;0.6216;pier
719;0.9400;0.7787;piggy_bank___penny_bank
720;0.9200;0.5921;pill_bottle
721;0.9400;0.8461;pillow
722;0.9400;0.0694;ping-pong_ball
723;0.9400;0.6969;pinwheel
724;0.9400;0.7809;pirate___pirate_ship
725;0.8800;0.7211;pitcher___ewer
726;0.9400;0.7977;plane___carpenter's_plane___woodworking_plane
727;1.0000;0.7535;planetarium
728;0.7400;0.6110;plastic_bag
729;0.7600;0.7285;plate_rack
730;0.9200;0.6400;plow___plough
731;0.8400;0.3743;plunger___plumber's_helper
732;0.9600;0.8195;Polaroid_camera___Polaroid_Land_camera
733;0.9200;0.2700;pole
734;0.9000;0.8102;police_van___police_wagon___paddy_wagon___patrol_wagon___wagon___black_Maria
735;0.8800;0.8799;poncho
736;0.9400;0.7145;pool_table___billiard_table___snooker_table
737;0.9400;0.6035;pop_bottle___soda_bottle
738;0.9600;0.6552;pot___flowerpot
739;0.9600;0.5556;potter's_wheel
740;0.7800;0.5374;power_drill
741;0.8800;0.7815;prayer_rug___prayer_mat
742;0.9200;0.7802;printer
743;0.9800;0.8547;prison___prison_house
744;0.9600;0.5630;projectile___missile
745;0.8400;0.8325;projector
746;0.9600;0.2607;puck___hockey_puck
747;0.9000;0.4682;punching_bag___punch_bag___punching_ball___punchball
748;0.9000;0.8120;purse
749;0.9600;0.6165;quill___quill_pen
750;0.8800;0.7148;quilt___comforter___comfort___puff
751;0.9600;0.5501;racer___race_car___racing_car
752;0.9400;0.2577;racket___racquet
753;0.9200;0.7741;radiator
754;0.9400;0.8179;radio___wireless
755;0.9600;0.7002;radio_telescope___radio_reflector
756;0.9400;0.4743;rain_barrel
757;0.9800;0.8325;recreational_vehicle___RV___R.V.
758;0.8800;0.4452;reel
759;0.9600;0.7651;reflex_camera
760;0.9600;0.8770;refrigerator___icebox
761;0.9400;0.7179;remote_control___remote
762;0.6800;0.9674;restaurant___eating_house___eating_place___eatery
763;1.0000;0.8601;revolver___six-gun___six-shooter
764;0.8200;0.5887;rifle
765;0.9200;0.7331;rocking_chair___rocker
766;0.9200;0.8010;rotisserie
767;0.8600;0.2627;rubber_eraser___rubber___pencil_eraser
768;0.9800;0.2269;rugby_ball
769;0.9000;0.7224;rule___ruler
770;0.9600;0.7787;running_shoe
771;0.9200;0.8946;safe
772;0.7600;0.4376;safety_pin
773;0.8800;0.7664;saltshaker___salt_shaker
774;0.9000;0.6972;sandal
775;0.8400;0.4315;sarong
776;0.9200;0.4754;sax___saxophone
777;0.9400;0.8399;scabbard
778;0.8800;0.8056;scale___weighing_machine
779;1.0000;0.7390;school_bus
780;1.0000;0.8346;schooner
781;1.0000;0.5070;scoreboard
782;0.8000;0.4719;screen___CRT_screen
783;1.0000;0.5488;screw
784;0.6800;0.3796;screwdriver
785;0.9400;0.5266;seat_belt___seatbelt
786;0.9200;0.7930;sewing_machine
787;0.8200;0.7545;shield___buckler
788;1.0000;0.8569;shoe_shop___shoe-shop___shoe_store
789;1.0000;0.5504;shoji
790;0.9000;0.7610;shopping_basket
791;0.9400;0.6777;shopping_cart
792;0.8600;0.5497;shovel
793;0.9200;0.3935;shower_cap
794;0.9600;0.8546;shower_curtain
795;0.9600;0.2910;ski
796;0.9400;0.5411;ski_mask
797;0.8400;0.8636;sleeping_bag
798;0.8800;0.7287;slide_rule___slipstick
799;0.8000;0.4946;sliding_door
800;0.9600;0.7935;slot___one-armed_bandit
801;1.0000;0.2341;snorkel
802;1.0000;0.5296;snowmobile
803;0.9600;0.6337;snowplow___snowplough
804;0.9400;0.5790;soap_dispenser
805;0.9800;0.5904;soccer_ball
806;0.7800;0.6274;sock
807;0.8800;0.7263;solar_dish___solar_collector___solar_furnace
808;0.9000;0.5541;sombrero
809;0.9400;0.8956;soup_bowl
810;0.8600;0.1494;space_bar
811;0.8600;0.6773;space_heater
812;0.9800;0.5572;space_shuttle
813;0.8800;0.6268;spatula
814;1.0000;0.5061;speedboat
815;0.9200;0.9481;spider_web___spider's_web
816;1.0000;0.8103;spindle
817;0.9600;0.7300;sports_car___sport_car
818;0.6400;0.4834;spotlight___spot
819;0.9000;0.7996;stage
820;1.0000;0.7160;steam_locomotive
821;0.9800;0.6979;steel_arch_bridge
822;0.9400;0.4479;steel_drum
823;0.9200;0.5805;stethoscope
824;0.9200;0.8508;stole
825;0.9200;0.8615;stone_wall
826;0.9200;0.8033;stopwatch___stop_watch
827;0.8600;0.7529;stove
828;0.8600;0.7652;strainer
829;0.9600;0.6166;streetcar___tram___tramcar___trolley___trolley_car
830;0.8600;0.4786;stretcher
831;0.9800;0.7165;studio_couch___day_bed
832;0.9600;0.6370;stupa___tope
833;0.9600;0.7924;submarine___pigboat___sub___U-boat
834;0.9000;0.6058;suit___suit_of_clothes
835;0.9000;0.7175;sundial
836;0.8400;0.3253;sunglass
837;0.7400;0.2236;sunglasses___dark_glasses___shades
838;0.8000;0.4725;sunscreen___sunblock___sun_blocker
839;0.9200;0.7969;suspension_bridge
840;1.0000;0.7198;swab___swob___mop
841;0.8000;0.8687;sweatshirt
842;0.8800;0.1565;swimming_trunks___bathing_trunks
843;0.9600;0.5786;swing
844;0.8600;0.2492;switch___electric_switch___electrical_switch
845;0.8800;0.5117;syringe
846;0.9400;0.6770;table_lamp
847;0.9800;0.8751;tank___army_tank___armored_combat_vehicle___armoured_combat_vehicle
848;0.9600;0.7240;tape_player
849;1.0000;0.8653;teapot
850;0.9600;0.7914;teddy___teddy_bear
851;0.9000;0.6177;television___television_system
852;0.9400;0.4356;tennis_ball
853;0.9400;0.6559;thatch___thatched_roof
854;0.9200;0.7454;theater_curtain___theatre_curtain
855;0.8000;0.4344;thimble
856;0.9800;0.7647;thresher___thrasher___threshing_machine
857;0.8800;0.6095;throne
858;0.9200;0.7260;tile_roof
859;0.8800;0.7628;toaster
860;0.8600;0.8680;tobacco_shop___tobacconist_shop___tobacconist
861;0.9600;0.6172;toilet_seat
862;0.8800;0.3473;torch
863;1.0000;0.7142;totem_pole
864;0.9200;0.7395;tow_truck___tow_car___wrecker
865;1.0000;0.9652;toyshop
866;0.9800;0.8117;tractor
867;0.9600;0.5171;trailer_truck___tractor_trailer___trucking_rig___rig___articulated_lorry___semi
868;0.7800;0.8832;tray
869;0.9000;0.7164;trench_coat
870;0.9800;0.7122;tricycle___trike___velocipede
871;0.9800;0.7863;trimaran
872;0.9600;0.5894;tripod
873;0.9600;0.6753;triumphal_arch
874;1.0000;0.6342;trolleybus___trolley_coach___trackless_trolley
875;0.9200;0.6142;trombone
876;0.8800;0.7289;tub___vat
877;0.9600;0.6300;turnstile
878;1.0000;0.6290;typewriter_keyboard
879;0.8600;0.5124;umbrella
880;0.9400;0.3038;unicycle___monocycle
881;0.9400;0.9362;upright___upright_piano
882;0.9200;0.6547;vacuum___vacuum_cleaner
883;0.8200;0.6295;vase
884;0.9800;0.5786;vault
885;0.5400;0.8262;velvet
886;1.0000;0.8767;vending_machine
887;0.8000;0.7247;vestment
888;0.9400;0.7408;viaduct
889;0.9200;0.6180;violin___fiddle
890;1.0000;0.0815;volleyball
891;0.8400;0.8449;waffle_iron
892;0.9200;0.6699;wall_clock
893;0.8800;0.8327;wallet___billfold___notecase___pocketbook
894;0.8800;0.8851;wardrobe___closet___press
895;0.9800;0.7275;warplane___military_plane
896;0.9800;0.7311;washbasin___handbasin___washbowl___lavabo___wash-hand_basin
897;0.9000;0.7786;washer___automatic_washer___washing_machine
898;0.8000;0.5284;water_bottle
899;0.8800;0.7386;water_jug
900;0.9800;0.6303;water_tower
901;0.7600;0.7487;whiskey_jug
902;0.9200;0.5362;whistle
903;0.9400;0.7669;wig
904;0.8400;0.8483;window_screen
905;0.8400;0.6931;window_shade
906;0.6600;0.3353;Windsor_tie
907;0.9000;0.5616;wine_bottle
908;0.9800;0.3683;wing
909;0.9200;0.7406;wok
910;0.9600;0.6346;wooden_spoon
911;0.8600;0.8871;wool___woolen___woollen
912;0.9200;0.7891;worm_fence___snake_fence___snake-rail_fence___Virginia_fence
913;0.9800;0.7610;wreck
914;0.9800;0.6676;yawl
915;1.0000;0.7229;yurt
916;1.0000;0.9662;web_site___website___internet_site___site
917;0.9000;0.6812;comic_book
918;0.9400;0.6222;crossword_puzzle___crossword
919;0.9200;0.5206;street_sign
920;0.9600;0.2983;traffic_light___traffic_signal___stoplight
921;0.9000;0.9299;book_jacket___dust_cover___dust_jacket___dust_wrapper
922;0.9800;0.8768;menu
923;0.8800;0.8250;plate
924;0.9600;0.6723;guacamole
925;0.8800;0.7423;consomme
926;1.0000;0.7400;hot_pot___hotpot
927;0.9800;0.8294;trifle
928;0.9200;0.6533;ice_cream___icecream
929;0.9000;0.3347;ice_lolly___lolly___lollipop___popsicle
930;0.9200;0.6822;French_loaf
931;0.9600;0.7675;bagel___beigel
932;0.9400;0.6667;pretzel
933;1.0000;0.8206;cheeseburger
934;0.9800;0.7196;hotdog___hot_dog___red_hot
935;0.8800;0.7266;mashed_potato
936;0.9800;0.6581;head_cabbage
937;0.9800;0.7075;broccoli
938;1.0000;0.7064;cauliflower
939;0.9600;0.4949;zucchini___courgette
940;0.9800;0.8141;spaghetti_squash
941;0.9800;0.7746;acorn_squash
942;0.9400;0.6708;butternut_squash
943;0.9600;0.5541;cucumber___cuke
944;0.9600;0.8093;artichoke___globe_artichoke
945;0.9800;0.5511;bell_pepper
946;0.9400;0.7752;cardoon
947;1.0000;0.6340;mushroom
948;0.9800;0.6400;Granny_Smith
949;0.8400;0.4570;strawberry
950;0.9400;0.5807;orange
951;0.9800;0.5651;lemon
952;0.9600;0.6828;fig
953;0.9800;0.6905;pineapple___ananas
954;1.0000;0.5308;banana
955;0.9800;0.6188;jackfruit___jak___jack
956;1.0000;0.6968;custard_apple
957;0.9200;0.6898;pomegranate
958;0.9200;0.3941;hay
959;0.9600;0.7873;carbonara
960;0.7600;0.6822;chocolate_sauce___chocolate_syrup
961;0.8000;0.5977;dough
962;0.8400;0.5897;meat_loaf___meatloaf
963;0.8600;0.8156;pizza___pizza_pie
964;0.9000;0.7872;potpie
965;0.9800;0.7043;burrito
966;0.8400;0.5072;red_wine
967;0.8800;0.6767;espresso
968;0.8200;0.6267;cup
969;0.7800;0.6517;eggnog
970;0.9200;0.4448;alp
971;0.9800;0.3663;bubble
972;1.0000;0.7968;cliff___drop___drop-off
973;0.9400;0.5430;coral_reef
974;1.0000;0.4101;geyser
975;0.8400;0.5104;lakeside___lakeshore
976;0.9200;0.6290;promontory___headland___head___foreland
977;0.9000;0.5710;sandbar___sand_bar
978;0.8400;0.6805;seashore___coast___seacoast___sea-coast
979;1.0000;0.7376;valley___vale
980;0.9400;0.5581;volcano
981;0.9200;0.6470;ballplayer___baseball_player
982;0.9200;0.6728;groom___bridegroom
983;0.9600;0.7012;scuba_diver
984;1.0000;0.5788;rapeseed
985;0.9800;0.7818;daisy
986;1.0000;0.5219;yellow_lady's_slipper___yellow_lady-slipper___Cypripedium_calceolus___Cypripedium_parviflorum
987;0.9600;0.5576;corn
988;1.0000;0.4852;acorn
989;0.9800;0.4325;hip___rose_hip___rosehip
990;0.9800;0.6132;buckeye___horse_chestnut___conker
991;0.9400;0.7144;coral_fungus
992;0.9400;0.6711;agaric
993;1.0000;0.7223;gyromitra
994;0.9800;0.7291;stinkhorn___carrion_fungus
995;1.0000;0.7311;earthstar
996;0.9600;0.8287;hen-of-the-woods___hen_of_the_woods___Polyporus_frondosus___Grifola_frondosa
997;0.9800;0.7295;bolete
998;0.9600;0.6014;ear___spike___capitulum
999;0.8400;0.4751;toilet_tissue___toilet_paper___bathroom_tissue
